Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7816106,2021-09-29,0.17920000000000003,329370706,PRAA
"Vanguard Group, Inc. (The)",4708979,2021-09-29,0.10800000000000001,198436375,PRAA
Price (T.Rowe) Associates Inc,3253552,2021-09-29,0.0746,137104681,PRAA
"Wellington Management Group, LLP",3241316,2021-09-29,0.07429999999999999,136589056,PRAA
Turtle Creek Asset Management Inc.,2733668,2021-09-29,0.06269999999999999,115196769,PRAA
Dimensional Fund Advisors LP,1870110,2021-09-29,0.0429,78806435,PRAA
Stephens Investment Management Group,1792984,2021-09-29,0.041100000000000005,75556345,PRAA
State Street Corporation,1431139,2021-09-29,0.032799999999999996,60308197,PRAA
Victory Capital Management Inc.,1359455,2021-09-29,0.031200000000000002,57287433,PRAA
"William Blair Investment Management, LLC",1234991,2021-09-29,0.028300000000000002,52042520,PRAA
