Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3324323,2021-09-29,0.1192,108106983,MASS
"ARK Investment Management, LLC",2750877,2021-09-29,0.0986,89458520,MASS
Eventide Asset Management LLC,682271,2021-09-29,0.0245,22187452,MASS
"Vanguard Group, Inc. (The)",650361,2021-09-29,0.0233,21149739,MASS
Granahan Investment Management Inc.,631752,2021-09-29,0.0226,20544575,MASS
Millennium Management LLC,592513,2021-09-29,0.0212,19268522,MASS
"Nikko Asset Management Americas, Inc.",572092,2021-09-29,0.020499999999999997,18604431,MASS
"Sumitomo Mitsui Trust Holdings, Inc.",572092,2021-09-29,0.020499999999999997,18604431,MASS
"Tao Capital Management, LP",568981,2021-09-29,0.0204,18503262,MASS
"Fred Alger Management, LLC",437426,2021-09-29,0.015700000000000002,14225093,MASS
