Holder,Shares,Date Reported,% Out,Value,ABV
"Fred Alger Management, LLC",18045870,2021-09-29,0.0906,336735934,GENI
Caledonia (Private) Investments Pty Ltd,16700227,2021-09-29,0.0839,311626235,GENI
"Washington Harbour Partners, LP",5175189,2021-09-29,0.026000000000000002,96569026,GENI
"Cadian Capital Management, LLC",4120603,2021-09-29,0.0207,76890451,GENI
"Nikko Asset Management Americas, Inc.",3475623,2021-09-29,0.0175,64855125,GENI
"ARK Investment Management, LLC",3054052,2021-09-29,0.015300000000000001,56988610,GENI
Senvest Management LLC,2984629,2021-09-29,0.015,55693177,GENI
Granahan Investment Management Inc.,2934919,2021-09-29,0.0147,54765588,GENI
Wasatch Advisors Inc,2712227,2021-09-29,0.013600000000000001,50610155,GENI
Artisan Partners Limited Partnership,2705620,2021-09-29,0.013600000000000001,50486869,GENI
