Holder,Shares,Date Reported,% Out,Value,ABV
"B. Riley Financial, Inc.",6178250,2021-09-29,0.1151,86680847,EOSE
Blackrock Inc.,2548190,2021-09-29,0.0475,35751105,EOSE
Spring Creek Capital LLC,2538261,2021-09-29,0.0473,35611801,EOSE
Legal & General Group PLC,2250806,2021-09-29,0.04190000000000001,31578808,EOSE
Invesco Ltd.,2182037,2021-09-29,0.0406,30613979,EOSE
Bnp Paribas Asset Management Holding S.a.,2054464,2021-09-29,0.0383,28824129,EOSE
"Vanguard Group, Inc. (The)",1743457,2021-09-29,0.0325,24460701,EOSE
State Street Corporation,1208351,2021-09-29,0.0225,16953164,EOSE
Barings LLC,875769,2021-09-29,0.0163,12287039,EOSE
"Geode Capital Management, LLC",696954,2021-09-29,0.013000000000000001,9778264,EOSE
