Holder,Shares,Date Reported,% Out,Value,ABV
Baillie Gifford and Company,22333544,2021-09-29,0.1246,5032640804,SPOT
Price (T.Rowe) Associates Inc,16001184,2021-09-29,0.08929999999999999,3605706802,SPOT
Morgan Stanley,13367561,2021-09-29,0.0746,3012246195,SPOT
"ARK Investment Management, LLC",4614109,2021-09-29,0.025699999999999997,1039743322,SPOT
"Technology Crossover Management VIII, Ltd.",4522840,2021-09-29,0.0252,1019176765,SPOT
Blackrock Inc.,3668668,2021-09-29,0.020499999999999997,826697647,SPOT
"Tiger Global Management, LLC",2651595,2021-09-29,0.0148,597510417,SPOT
"Alecta Pensionsforsakring, Omsesidigt",2385600,2021-09-29,0.013300000000000001,537571104,SPOT
"Nikko Asset Management Americas, Inc.",2059934,2021-09-29,0.0115,464185527,SPOT
AMF Pensionsforsakring AB,2000000,2021-09-29,0.011200000000000002,450680000,SPOT
