Holder,Shares,Date Reported,% Out,Value,ABV
"Saba Capital Management, L.P.",1987018,2021-09-29,0.0836,19512516,SVFB
SB Management Ltd,1000000,2021-09-29,0.0421,9820000,SVFB
"Arena Capital Advisors, LLC- CA",825026,2021-09-29,0.0347,8101755,SVFB
"Tiger Global Management, LLC",775000,2021-09-29,0.0326,7610500,SVFB
Fir Tree Capital Management LLP,739121,2021-09-29,0.0311,7258168,SVFB
Nomura Holdings Inc.,725685,2021-09-29,0.0305,7126226,SVFB
"MIC Capital Partners (Public) (US) IM, LLC",600000,2021-09-29,0.0253,5892000,SVFB
Taconic Capital Advisors Lp,510000,2021-09-29,0.0215,5008200,SVFB
Allianz Asset Management GmbH,500000,2021-09-29,0.021,4910000,SVFB
Weiss Asset Management LP,488082,2021-09-29,0.020499999999999997,4792965,SVFB
