Holder,Shares,Date Reported,% Out,Value,ABV
"Vista Equity Partners Management, LLC",54315284,2021-09-29,0.45630000000000004,2092224739,JAMF
"Dragoneer Investment Group, LLC",20173285,2021-09-29,0.16949999999999998,777074938,JAMF
"Vanguard Group, Inc. (The)",4752621,2021-09-29,0.039900000000000005,183070960,JAMF
"Summit Partners, L.P.",4475381,2021-09-29,0.037599999999999995,172391676,JAMF
Capital World Investors,3357000,2021-09-29,0.0282,129311640,JAMF
"Tiger Global Management, LLC",2778778,2021-09-29,0.0233,107038528,JAMF
Wells Fargo & Company,2448179,2021-09-29,0.0206,94303855,JAMF
Blackrock Inc.,2211767,2021-09-29,0.018600000000000002,85197264,JAMF
"Wellington Management Group, LLP",1609479,2021-09-29,0.013500000000000002,61997131,JAMF
"ClearBridge Investments, LLC",1593047,2021-09-29,0.0134,61364170,JAMF
