Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,1650000,2021-09-29,0.0825,16417500,SHQAU
Citadel Advisors LLC,1062500,2021-09-29,0.053099999999999994,10571875,SHQAU
"Radcliffe Capital Management, L.P.",953836,2021-09-29,0.04769999999999999,9490668,SHQAU
Millennium Management LLC,700000,2021-09-29,0.035,6965000,SHQAU
Calamos Advisors LLC,600530,2021-09-29,0.03,5975273,SHQAU
Sage Rock Capital Management LP,558500,2021-09-29,0.0279,5557075,SHQAU
Kepos Capital Lp,550000,2021-09-29,0.0275,5472500,SHQAU
Shaolin Capital Management LLC,500000,2021-09-29,0.025,4975000,SHQAU
"Westchester Capital Management, LLC",450000,2021-09-29,0.0225,4477500,SHQAU
"Castle Creek Arbitrage, LLC",300000,2021-09-29,0.015,2985000,SHQAU
