Holder,Shares,Date Reported,% Out,Value,ABV
"Mirae Asset Global Investments Co., Ltd.",15418240,2021-09-29,0.0323,72928275,NXE
L1 Capital Pty Ltd,9871007,2021-09-29,0.0207,46689863,NXE
Exchange Traded Concepts LLC,5612312,2021-09-29,0.0118,26546235,NXE
"Old West Investment Management, LLC",4939953,2021-09-29,0.0104,23365977,NXE
"Russell Investments Group, Ltd.",4688648,2021-09-29,0.0098,22177305,NXE
"AllianceBernstein, L.P.",4070413,2021-09-29,0.0085,19253053,NXE
"Falcon Edge Capital, LP",3843291,2021-09-29,0.008100000000000001,18178766,NXE
1832 Asset Management L.P.,3770760,2021-09-29,0.0079,17835694,NXE
Royal Bank of Canada,3495976,2021-09-29,0.0073,16535966,NXE
Janus Henderson Group PLC,3444583,2021-09-29,0.0072,16292877,NXE
