Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Explorer Fund, Inc.",1362534,2021-10-30,0.0058,40412758,INFA
Hartford Mid Cap Fund,1228153,2021-10-30,0.0052,36427017,INFA
Fidelity Contrafund Inc,454700,2021-10-30,0.0019,13486402,INFA
Fidelity Growth Company Fund,248600,2021-10-30,0.0011,7373476,INFA
BlackRock Global Allocation Fund,180668,2021-10-30,0.0008,5358612,INFA
Fidelity Puritan Fund Inc,133400,2021-10-30,0.0006,3956644,INFA
BlackRock Funds-Global Long/Short Credit Fund,88085,2021-10-30,0.0004,2612601,INFA
Fidelity Contrafund K6 Fund,81200,2021-10-30,0.0003,2408392,INFA
Fidelity Advisor New Insights Fund,66600,2021-10-30,0.0003,1975356,INFA
Columbia Funds Ser Tr II-Columbia Seligman Global Technology Fund,56202,2021-10-30,0.0002,1666951,INFA
