Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3848643,2021-09-29,0.1564,186004916,UVV
"Vanguard Group, Inc. (The)",2740847,2021-09-29,0.1114,132465135,UVV
Dimensional Fund Advisors LP,1769917,2021-09-29,0.0719,85540088,UVV
State Street Corporation,1243444,2021-09-29,0.050499999999999996,60095648,UVV
Invesco Ltd.,913443,2021-09-29,0.0371,44146700,UVV
Pzena Investment Management Llc,862152,2021-09-29,0.035,41667806,UVV
Boston Partners,571777,2021-09-29,0.0232,27633982,UVV
Lsv Asset Management,540800,2021-09-29,0.022000000000000002,26136864,UVV
"Renaissance Technologies, LLC",538211,2021-09-29,0.0219,26011737,UVV
Bank Of New York Mellon Corporation,531488,2021-09-29,0.0216,25686815,UVV
