Holder,Shares,Date Reported,% Out,Value,ABV
"ETF Managers Group, LLC",10595350,2021-09-29,0.028300000000000002,59969681,CRON
Chescapmanager LLC,8327090,2021-09-29,0.0222,47131329,CRON
"Vanguard Group, Inc. (The)",5952136,2021-09-29,0.0159,33689089,CRON
"Shaw D.E. & Co., Inc.",2010179,2021-09-29,0.0054,11377613,CRON
"Mirae Asset Global Investments Co., Ltd.",1714037,2021-09-29,0.0046,9701449,CRON
Morgan Stanley,1709491,2021-09-29,0.0046,9675719,CRON
Capital World Investors,1585000,2021-09-29,0.0042,8971100,CRON
Connor Clark & Lunn Investment Management Ltd,1295000,2021-09-29,0.0034999999999999996,7329700,CRON
"Susquehanna International Group, LLP",1104580,2021-09-29,0.0029,6251922,CRON
Dimensional Fund Advisors LP,1064496,2021-09-29,0.0028000000000000004,6025047,CRON
