Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8105762,2021-09-29,0.18489999999999998,398722432,PRGS
"Vanguard Group, Inc. (The)",4869718,2021-09-29,0.11109999999999999,239541428,PRGS
"Segall Bryant & Hamill, Llc",1644506,2021-09-29,0.0375,80893250,PRGS
"Renaissance Technologies, LLC",1606290,2021-09-29,0.0366,79013405,PRGS
State Street Corporation,1484397,2021-09-29,0.0339,73017488,PRGS
Dimensional Fund Advisors LP,1379230,2021-09-29,0.0315,67844323,PRGS
Bank Of New York Mellon Corporation,1299259,2021-09-29,0.0296,63910550,PRGS
Boston Trust Walden Corporation,1164988,2021-09-29,0.026600000000000002,57305759,PRGS
Fuller & Thaler Asset Management Inc.,1124203,2021-09-29,0.0256,55299545,PRGS
"William Blair Investment Management, LLC",1052831,2021-09-29,0.024,51788756,PRGS
