Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",229484,2021-09-29,0.028300000000000002,7286117,ANVS
"Voloridge Investment Management, LLC",108738,2021-09-29,0.0134,3452431,ANVS
Blackrock Inc.,103330,2021-09-29,0.0128,3280727,ANVS
"Two Sigma Investments, LP",97566,2021-09-29,0.012,3097720,ANVS
AIGH Capital Management LLC,66469,2021-09-29,0.008199999999999999,2110390,ANVS
Millennium Management LLC,65619,2021-09-29,0.008100000000000001,2083403,ANVS
"Wescott Financial Advisory Group, Llc",41607,2021-09-29,0.0051,1321022,ANVS
"Geode Capital Management, LLC",40945,2021-09-29,0.0051,1300003,ANVS
Morgan Stanley,37966,2021-09-29,0.004699999999999999,1205420,ANVS
Citadel Advisors LLC,37222,2021-09-29,0.0046,1181798,ANVS
