Holder,Shares,Date Reported,% Out,Value,ABV
Flagship Pioneering Inc.,12674120,2021-09-29,0.3417,176550491,FHTX
"FMR, LLC",2520134,2021-09-29,0.0679,35105466,FHTX
Artal Group S.A.,1720720,2021-09-29,0.0464,23969629,FHTX
Euclidean Capital Llc,1261261,2021-09-29,0.034,17569365,FHTX
Blackrock Inc.,1119685,2021-09-29,0.0302,15597212,FHTX
Morgan Stanley,979227,2021-09-29,0.0264,13640632,FHTX
"Vanguard Group, Inc. (The)",839917,2021-09-29,0.0226,11700043,FHTX
Monashee Investment Management LLC,530581,2021-09-29,0.0143,7390993,FHTX
"Birchview Capital, LP",314143,2021-09-29,0.0085,4376011,FHTX
"Geode Capital Management, LLC",272707,2021-09-29,0.0074,3798808,FHTX
