Holder,Shares,Date Reported,% Out,Value,ABV
"Disciplined Growth Investors, Inc.",2434395,2021-09-29,0.1005,29967402,MIXT
"Edenbrook Capital, LLC",1460126,2021-09-29,0.0603,17974151,MIXT
"Wellington Management Group, LLP",1168803,2021-09-29,0.0482,14387964,MIXT
"Renaissance Technologies, LLC",636300,2021-09-29,0.0263,7832853,MIXT
Acadian Asset Management. LLC,610439,2021-09-29,0.0252,7514504,MIXT
"Kopion Asset Management, LLC",563630,2021-12-30,0.0233,7107374,MIXT
Bandera Partners LLC,537941,2021-09-29,0.0222,6622053,MIXT
Harber Asset Management Llc,381454,2021-09-29,0.015700000000000002,4695698,MIXT
Acuitas Investments LLC,262682,2021-12-30,0.0108,3312420,MIXT
"Pinnacle Associates, Ltd.",109005,2021-12-30,0.0045000000000000005,1374553,MIXT
