Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",14993937,2021-09-29,0.1436,657634076,HIW
Blackrock Inc.,11498891,2021-09-29,0.11019999999999999,504341359,HIW
Cohen & Steers Inc.,9529062,2021-09-29,0.0913,417944659,HIW
"FMR, LLC",5350781,2021-09-29,0.0513,234685254,HIW
State Street Corporation,5199299,2021-09-29,0.049800000000000004,228041254,HIW
Victory Capital Management Inc.,4816911,2021-09-29,0.0461,211269716,HIW
"Goldman Sachs Group, Inc.",4055177,2021-09-29,0.0388,177860063,HIW
Brookfield Asset Management Inc.,2950588,2021-09-29,0.028300000000000002,129412789,HIW
"Geode Capital Management, LLC",1908690,2021-09-29,0.0183,83715143,HIW
Dimensional Fund Advisors LP,1885027,2021-09-29,0.0181,82677284,HIW
