Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1679723,2021-09-29,0.0325,4535252,PAYS
"Renaissance Technologies, LLC",1456358,2021-09-29,0.0282,3932166,PAYS
"ETF Managers Group, LLC",636256,2021-09-29,0.0123,1717891,PAYS
"Susquehanna International Group, LLP",568027,2021-09-29,0.011000000000000001,1533672,PAYS
Blackrock Inc.,530881,2021-09-29,0.0103,1433378,PAYS
"Jacobs Levy Equity Management, Inc.",430611,2021-09-29,0.0083,1162649,PAYS
"Adirondack Retirement Specialists, Inc",422084,2021-09-29,0.008199999999999999,1139626,PAYS
Wasatch Advisors Inc,387988,2021-09-29,0.0075,1047567,PAYS
Morgan Stanley,387802,2021-09-29,0.0075,1047065,PAYS
"Geode Capital Management, LLC",318072,2021-09-29,0.0062,858794,PAYS
