Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10218233,2021-09-29,0.10769999999999999,980030727,NBIX
Janus Henderson Group PLC,8986311,2021-09-29,0.0947,861877088,NBIX
"Vanguard Group, Inc. (The)",8888470,2021-09-29,0.09369999999999999,852493157,NBIX
Price (T.Rowe) Associates Inc,4464285,2021-09-29,0.0471,428169574,NBIX
"FMR, LLC",3465147,2021-09-29,0.0365,332342248,NBIX
State Street Corporation,3461068,2021-09-29,0.0365,331951031,NBIX
Bellevue Group AG,3004051,2021-09-29,0.0317,288118531,NBIX
JP Morgan Chase & Company,2689498,2021-09-29,0.028399999999999998,257949753,NBIX
Bank Of New York Mellon Corporation,1902047,2021-09-29,0.02,182425327,NBIX
Eaton Vance Management,1885906,2021-09-29,0.0199,180877244,NBIX
