Holder,Shares,Date Reported,% Out,Value,ABV
"Corbin Capital Partners, LP",928124,2021-09-29,0.0404,9039927,BIOT
"Saba Capital Management, L.P.",904943,2021-09-29,0.0393,8814144,BIOT
Citadel Advisors LLC,899881,2021-09-29,0.0391,8764840,BIOT
Periscope Capital Inc.,759800,2021-09-29,0.033,7400452,BIOT
Linden Advisors LP,678849,2021-09-29,0.029500000000000002,6611989,BIOT
Polar Asset Management Partners Inc.,600000,2021-09-29,0.026099999999999998,5844000,BIOT
"MMCAP International, Inc. SPC",600000,2021-09-29,0.026099999999999998,5844000,BIOT
Sage Rock Capital Management LP,573800,2021-09-29,0.024900000000000002,5588812,BIOT
"Atalaya Capital Management, LP",556875,2021-09-29,0.0242,5423962,BIOT
"Shaw D.E. & Co., Inc.",529830,2021-09-29,0.023,5160544,BIOT
