Holder,Shares,Date Reported,% Out,Value,ABV
"Edenbrook Capital, LLC",13703508,2021-09-29,0.3715,40904971,MCHX
"B. Riley Financial, Inc.",2392179,2021-09-29,0.06480000000000001,7140654,MCHX
"Renaissance Technologies, LLC",2264240,2021-09-29,0.061399999999999996,6758756,MCHX
Heartland Advisors Inc.,1018707,2021-09-29,0.0276,3040840,MCHX
"Vanguard Group, Inc. (The)",1008936,2021-09-29,0.0273,3011673,MCHX
Blackrock Inc.,730088,2021-09-29,0.019799999999999998,2179312,MCHX
Acadian Asset Management. LLC,693019,2021-09-29,0.018799999999999997,2068661,MCHX
P.A.W. Capital Partners,590000,2021-09-29,0.016,1761150,MCHX
"Geode Capital Management, LLC",262753,2021-09-29,0.0070999999999999995,784317,MCHX
Dimensional Fund Advisors LP,195935,2021-09-29,0.0053,584865,MCHX
