Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1447637,2021-09-29,0.053099999999999994,19702339,FOF
LPL Financial LLC,434924,2021-09-29,0.016,5919315,FOF
6 Meridian,276251,2021-09-29,0.0101,3759776,FOF
Bank of America Corporation,267571,2021-09-29,0.0098,3641641,FOF
"Commonwealth Equity Services, LLC",256748,2021-09-29,0.009399999999999999,3494340,FOF
"Raymond James Financial Services Advisors, Inc.",182639,2021-09-29,0.0067,2485716,FOF
Wells Fargo & Company,163488,2021-09-29,0.006,2225071,FOF
"Advisor Group, Inc.",150637,2021-09-29,0.0055000000000000005,2050169,FOF
Royal Bank of Canada,139373,2021-09-29,0.0051,1896866,FOF
UBS Group AG,130809,2021-09-29,0.0048,1780310,FOF
