Holder,Shares,Date Reported,% Out,Value,ABV
Hudson Bay Capital Management Lp,1651900,2021-09-29,0.23379999999999998,16849380,ESSC
Mizuho Securities USA LLC,1500920,2021-09-29,0.21239999999999998,15309384,ESSC
Periscope Capital Inc.,980300,2021-09-29,0.1388,9999060,ESSC
Mint Tower Capital Management B.V.,783209,2021-09-29,0.1109,7988731,ESSC
Shaolin Capital Management LLC,658050,2021-09-29,0.0931,6712110,ESSC
Bank of Montreal/Can/,632039,2021-09-29,0.0895,6446797,ESSC
Linden Advisors LP,608641,2021-09-29,0.0861,6208138,ESSC
"Owl Creek Asset Management, L.P.",600000,2021-09-29,0.0849,6120000,ESSC
Weiss Asset Management LP,529779,2021-09-29,0.075,5403745,ESSC
Prelude Capital Management LLC,500000,2021-09-29,0.0708,5100000,ESSC
