Holder,Shares,Date Reported,% Out,Value,ABV
Kepos Capital Lp,767000,2021-09-29,0.049699999999999994,2354690,KRBP
"Sabby Management, LLC",478122,2021-09-29,0.031,1467834,KRBP
"1492 Capital Management, LLC",434408,2021-09-29,0.0281,1333632,KRBP
"Vanguard Group, Inc. (The)",295288,2021-09-29,0.0191,906534,KRBP
"Intellectus Partners, LLC",98850,2021-09-29,0.0064,303469,KRBP
"Zeke Capital Advisors, Llc",56899,2021-09-29,0.0037,174679,KRBP
LPL Financial LLC,52800,2021-09-29,0.0034000000000000002,162096,KRBP
"Geode Capital Management, LLC",51728,2021-09-29,0.0034000000000000002,158804,KRBP
"Redmond Asset Management, LLC",46370,2021-09-29,0.003,142355,KRBP
Blackrock Inc.,30645,2021-09-29,0.002,94080,KRBP
