Holder,Shares,Date Reported,% Out,Value,ABV
Kepos Capital Lp,135000,2021-09-29,0.0109,907200,JRSH
"AWM Investment Company, Inc.",110000,2021-09-29,0.0089,739200,JRSH
"Renaissance Technologies, LLC",85640,2021-09-29,0.0069,575500,JRSH
"Boothbay Fund Management, LLC",63134,2021-09-29,0.0051,424260,JRSH
"CVI Holdings, LLC",45834,2021-09-29,0.0037,308004,JRSH
"Vanguard Group, Inc. (The)",44724,2021-09-29,0.0036,300545,JRSH
Prelude Capital Management LLC,42200,2021-09-29,0.0034000000000000002,283584,JRSH
MYDA Advisors LLC,30000,2021-09-29,0.0024,201600,JRSH
"Manatuck Hill Partners, LLC",30000,2021-09-29,0.0024,201600,JRSH
"Perritt Capital Management, Inc.",25000,2021-09-29,0.002,168000,JRSH
