Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,21668450,2021-09-29,0.0862,94257757,MNKD
State Street Corporation,13418079,2021-09-29,0.053399999999999996,58368643,MNKD
"Vanguard Group, Inc. (The)",11981745,2021-09-29,0.04769999999999999,52120590,MNKD
Avoro Capital Advisors LLC,8800000,2021-09-29,0.035,38280000,MNKD
"FMR, LLC",4448162,2021-09-29,0.0177,19349504,MNKD
"Geode Capital Management, LLC",4257922,2021-09-29,0.0169,18521960,MNKD
"Emerald Advisers, LLC",4229289,2021-09-29,0.0168,18397407,MNKD
Emerald Mutual Fund Advisers Trust,3471826,2021-09-29,0.0138,15102443,MNKD
Northern Trust Corporation,3118152,2021-09-29,0.0124,13563961,MNKD
Millennium Management LLC,2717019,2021-09-29,0.0108,11819032,MNKD
