Holder,Shares,Date Reported,% Out,Value,ABV
"Advisors Asset Management, Inc.",132087,2021-09-29,0.0109,3796180,SAR
"Hennion & Walsh Asset Management, Inc.",128033,2021-09-29,0.0106,3679668,SAR
Putnam Investments LLC,86762,2021-09-29,0.0072,2493539,SAR
"Raymond James & Associates, Inc.",84445,2021-09-29,0.006999999999999999,2426949,SAR
LPL Financial LLC,76938,2021-09-29,0.0064,2211198,SAR
Wells Fargo & Company,68277,2021-09-29,0.005600000000000001,1962280,SAR
Legal & General Group PLC,66919,2021-09-29,0.0055000000000000005,1923252,SAR
Cerity Partners LLC,53085,2021-09-29,0.0044,1525662,SAR
Mackenzie Financial Corporation,51142,2021-09-29,0.0042,1469821,SAR
Ares Management Llc,45473,2021-09-29,0.0038,1306894,SAR
