Holder,Shares,Date Reported,% Out,Value,ABV
"Hennion & Walsh Asset Management, Inc.",574640,2021-09-29,0.0277,5533783,DMF
"Private Wealth Strategies, L.L.C.",451996,2021-09-29,0.0218,4352721,DMF
"Guggenheim Capital, LLC",298804,2021-09-29,0.0144,2877482,DMF
UBS Group AG,142830,2021-09-29,0.0069,1375452,DMF
Van Eck Associates Corporation,94484,2021-09-29,0.0046,909880,DMF
"Advisor Group, Inc.",74529,2021-09-29,0.0036,717714,DMF
"Capital Investment Advisors, LLC",73817,2021-09-29,0.0036,710857,DMF
Wells Fargo & Company,70824,2021-09-29,0.0034000000000000002,682035,DMF
"Moors & Cabot, Inc.",64200,2021-09-29,0.0031,618246,DMF
Invesco Ltd.,63010,2021-09-29,0.003,606786,DMF
