Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,597128,2021-09-29,0.0181,1146485,PVL
Captrust Financial Advisors,233367,2021-09-29,0.0070999999999999995,448064,PVL
"McGowan Group Asset Management, Inc.",211005,2021-09-29,0.0064,405129,PVL
Azimuth Capital Management LLC,33500,2021-09-29,0.001,64320,PVL
"Cresset Asset Management, LLC",16671,2021-09-29,0.0005,32008,PVL
Morgan Stanley,15019,2021-09-29,0.0005,28836,PVL
Marco Investment Management LLC,12000,2021-09-29,0.0004,23040,PVL
Royal Bank of Canada,8555,2021-09-29,0.0003,16425,PVL
Lee Financial Co,5500,2021-09-29,0.0002,10560,PVL
"Advisor Group, Inc.",5000,2021-09-29,0.0002,9600,PVL
