Holder,Shares,Date Reported,% Out,Value,ABV
Bard Associates Inc.,991712,2021-09-29,0.053099999999999994,4988311,OSS
Herald Investment Management Ltd,626234,2021-09-29,0.0335,3149957,OSS
"Pacific Ridge Capital Partners, LLC",555313,2021-09-29,0.0297,2793224,OSS
"Anfield Capital Management, LLC",541249,2021-09-29,0.028999999999999998,2722482,OSS
"Vanguard Group, Inc. (The)",473735,2021-09-29,0.0254,2382887,OSS
"Renaissance Technologies, LLC",336100,2021-09-29,0.018000000000000002,1690583,OSS
Lynrock Lake LP,126868,2021-09-29,0.0068000000000000005,638146,OSS
Essex Investment Management Co Inc,115268,2021-09-29,0.0062,579798,OSS
"Geode Capital Management, LLC",110963,2021-09-29,0.0059,558143,OSS
King Luther Capital Management,100000,2021-09-29,0.0054,503000,OSS
