Holder,Shares,Date Reported,% Out,Value,ABV
Trigran Investments Inc,1202303,2021-09-29,0.0935,31031440,RDVT
"Nantahala Capital Management, LLC",1000000,2021-09-29,0.07769999999999999,25810000,RDVT
"FMR, LLC",553852,2021-09-29,0.043,14294920,RDVT
"Wellington Management Group, LLP",529140,2021-09-29,0.041100000000000005,13657103,RDVT
Ophir Asset Management Pty Ltd,492155,2021-09-29,0.0383,12702520,RDVT
Wasatch Advisors Inc,402846,2021-09-29,0.0313,10397455,RDVT
Venator Capital Management Ltd.,363140,2021-09-29,0.0282,9372643,RDVT
"Vanguard Group, Inc. (The)",335792,2021-09-29,0.026099999999999998,8666791,RDVT
"Ameriprise Financial, Inc.",225714,2021-09-29,0.0175,5825678,RDVT
"Brandywine Global Investment Management, LLC",103389,2021-09-29,0.008,2668470,RDVT
