Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,6614358,2021-09-29,0.12179999999999999,700262081,ALLK
Capital Research Global Investors,4912458,2021-09-29,0.0904,520081928,ALLK
Rivervest Venture Management LLC,4887932,2021-09-29,0.09,517485360,ALLK
"Wellington Management Group, LLP",3818044,2021-09-29,0.0703,404216318,ALLK
"Vanguard Group, Inc. (The)",3470758,2021-09-29,0.0639,367449149,ALLK
Blackrock Inc.,2833284,2021-09-29,0.052199999999999996,299959777,ALLK
"FMR, LLC",2365241,2021-09-29,0.0435,250408064,ALLK
"NEA Management Company, LLC",2164704,2021-09-29,0.039900000000000005,229177212,ALLK
"Redmile Group, LLC",2131796,2021-09-29,0.0392,225693242,ALLK
Capital International Investors,1385465,2021-09-29,0.0255,146679179,ALLK
