Holder,Shares,Date Reported,% Out,Value,ABV
P. Schoenfeld Asset Management,1485000,2021-09-29,0.099,14374800,AMCI
Adage Capital Partners GP L.L.C.,450000,2021-09-29,0.03,4356000,AMCI
"CVI Holdings, LLC",250000,2021-09-29,0.0167,2420000,AMCI
Oaktree Capital Management Lp,200000,2021-09-29,0.013300000000000001,1936000,AMCI
"Highbridge Capital Management, LLC.",165684,2021-09-29,0.011000000000000001,1603821,AMCI
"Goldman Sachs Group, Inc.",32202,2021-09-29,0.0021,311715,AMCI
"Ancora Advisors, Llc",18200,2021-09-29,0.0012,176176,AMCI
