Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2566357,2021-09-29,0.092,17476891,HRTG
Dimensional Fund Advisors LP,1353066,2021-09-29,0.048499999999999995,9214379,HRTG
"Vanguard Group, Inc. (The)",1275450,2021-09-29,0.045700000000000005,8685814,HRTG
"Rutabaga Capital Management, LLC",1033474,2021-09-29,0.0371,7037957,HRTG
"Ameriprise Financial, Inc.",829903,2021-09-29,0.0298,5651639,HRTG
"Pacific Ridge Capital Partners, LLC",722625,2021-09-29,0.0259,4921076,HRTG
"Spotlight Asset Group, Inc.",595517,2021-09-29,0.021400000000000002,4055470,HRTG
State Street Corporation,501203,2021-09-29,0.018000000000000002,3413192,HRTG
"Guggenheim Capital, LLC",495768,2021-09-29,0.0178,3376180,HRTG
Lsv Asset Management,494008,2021-09-29,0.0177,3364194,HRTG
