Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1709674,2021-09-29,0.0723,16635128,AKIC
Citadel Advisors LLC,1111519,2021-09-29,0.047,10815079,AKIC
Adage Capital Partners GP L.L.C.,1000000,2021-09-29,0.042300000000000004,9730000,AKIC
Periscope Capital Inc.,812500,2021-09-29,0.034300000000000004,7905625,AKIC
Fir Tree Capital Management LLP,809875,2021-09-29,0.0342,7880083,AKIC
Linden Advisors LP,769881,2021-09-29,0.0325,7490942,AKIC
Marshall Wace LLP,751815,2021-09-29,0.0318,7315159,AKIC
"Moore Capital Management, LP",750000,2021-09-29,0.0317,7297500,AKIC
Hbk Investments L P,596901,2021-09-29,0.0252,5807846,AKIC
Davidson Kempner Capital Management LP,575000,2021-09-29,0.024300000000000002,5594750,AKIC
