Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,5167876,2021-09-29,0.0089,997400068,DEO
Wells Fargo & Company,2445655,2021-09-29,0.0042,472011415,DEO
"FMR, LLC",2367282,2021-09-29,0.0040999999999999995,456885426,DEO
UBS Group AG,2219847,2021-09-29,0.0038,428430471,DEO
Morgan Stanley,2084896,2021-09-29,0.0036,402384928,DEO
"Charles Schwab Investment Management, Inc.",1939684,2021-09-29,0.0033,374359012,DEO
"London Company of Virginia, (The)",1658839,2021-09-29,0.0029,320155927,DEO
Hsbc Holdings Plc,1432518,2021-09-29,0.0025,276475974,DEO
AKO Capital LLP,1431895,2021-09-29,0.0025,276355735,DEO
Markel Corporation,1350208,2021-09-29,0.0023,260590144,DEO
