Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,4800458,2021-09-29,0.08349999999999999,46804465,SLAM
"Corbin Capital Partners, LP",4500000,2021-09-29,0.0783,43875000,SLAM
Marshall Wace LLP,2073916,2021-09-29,0.0361,20220681,SLAM
"Aristeia Capital, LLC",2000020,2021-09-29,0.0348,19500195,SLAM
Adage Capital Partners GP L.L.C.,2000000,2021-09-29,0.0348,19500000,SLAM
Beryl Capital Management LLC,1904644,2021-09-29,0.0331,18570279,SLAM
SECURITY BENEFIT LIFE INSURANCE CO,1793315,2021-09-29,0.031200000000000002,17484821,SLAM
Blackstone Inc,1500000,2021-09-29,0.026099999999999998,14625000,SLAM
Millennium Management LLC,1346398,2021-09-29,0.023399999999999997,13127380,SLAM
Hudson Bay Capital Management Lp,1114913,2021-09-29,0.0194,10870401,SLAM
