Holder,Shares,Date Reported,% Out,Value,ABV
Brookfield Asset Management Inc.,63828253,2021-09-29,0.2425,658707570,EAF
"Vanguard Group, Inc. (The)",22390209,2021-09-29,0.0851,231066956,EAF
Blackrock Inc.,12551156,2021-09-29,0.04769999999999999,129527929,EAF
Janus Henderson Group PLC,11342070,2021-09-29,0.0431,117050162,EAF
"FMR, LLC",10058803,2021-09-29,0.0382,103806846,EAF
Norges Bank Investment Management,8910925,2020-12-30,0.0339,94990460,EAF
"River Road Asset Management, LLC",7690268,2021-09-29,0.0292,79363565,EAF
Bank Of New York Mellon Corporation,6793224,2021-09-29,0.0258,70106071,EAF
Grantham Mayo Van Otterloo & Company,5869425,2021-09-29,0.0223,60572466,EAF
New York State Common Retirement Fund,5581337,2021-09-29,0.0212,57599397,EAF
