Holder,Shares,Date Reported,% Out,Value,ABV
EJF Capital LLC,1442638,2021-12-30,0.09720000000000001,31680330,PCB
Morgan Stanley,534499,2021-12-30,0.036000000000000004,11737598,PCB
"Vanguard Group, Inc. (The)",490241,2021-12-30,0.033,10765692,PCB
"Russell Investments Group, Ltd.",309724,2021-12-30,0.0209,6801539,PCB
"Hotchkis & Wiley Capital Management, LLC",232110,2021-12-30,0.015600000000000001,5097135,PCB
Lsv Asset Management,220505,2021-12-30,0.0149,4842289,PCB
Acadian Asset Management. LLC,209904,2021-12-30,0.0141,4609491,PCB
"BHZ Capital Management, LP",182289,2021-12-30,0.0123,4003066,PCB
Millennium Management LLC,163960,2021-12-30,0.011000000000000001,3600561,PCB
Blackrock Inc.,156210,2021-12-30,0.0105,3430371,PCB
