Holder,Shares,Date Reported,% Out,Value,ABV
"Pacific Ridge Capital Partners, LLC",1136875,2021-09-29,0.057,8162762,MNTX
Royce & Associates LP,1039177,2021-09-29,0.0521,7461290,MNTX
"Wealthtrust Axiom, LLC",994011,2021-09-29,0.0499,7136998,MNTX
First Wilshire Securities Management Inc,964408,2021-09-29,0.0484,6924449,MNTX
"Rutabaga Capital Management, LLC",895998,2021-09-29,0.0449,6433265,MNTX
"Ameriprise Financial, Inc.",865110,2021-09-29,0.0434,6211489,MNTX
"Vanguard Group, Inc. (The)",738878,2021-09-29,0.0371,5305144,MNTX
Dimensional Fund Advisors LP,456417,2021-09-29,0.0229,3277074,MNTX
"Kennedy Capital Management, Inc.",382499,2021-09-29,0.0192,2746342,MNTX
Cannell Capital LLC,355062,2021-09-29,0.0178,2549345,MNTX
