Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",13492971,2021-12-30,0.0882,58424564,VVR
Morgan Stanley,10869700,2021-12-30,0.071,47065801,VVR
"Saba Capital Management, L.P.",8373693,2021-12-30,0.0547,36258090,VVR
"Oak Hill Advisors, L.P.",5501396,2021-12-30,0.0359,23821044,VVR
"Rivernorth Capital Management, Llc",4847992,2021-09-29,0.0317,21573564,VVR
Parametric Portfolio Associates LLC,2980842,2021-12-30,0.0195,12907045,VVR
Bank of America Corporation,2698935,2021-12-30,0.0176,11686388,VVR
Invesco Ltd.,2203090,2021-12-30,0.0144,9539379,VVR
Amundi,1806898,2021-12-30,0.0118,7823868,VVR
UBS Group AG,1485139,2021-12-30,0.0097,6430651,VVR
