Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17202463,2021-09-29,0.08449999999999999,884378622,FWONK
Caledonia (Private) Investments Pty Ltd,16792664,2021-09-29,0.0825,863310856,FWONK
Janus Henderson Group PLC,16178998,2021-09-29,0.0795,831762287,FWONK
Blackrock Inc.,14183179,2021-09-29,0.0697,729157232,FWONK
Price (T.Rowe) Associates Inc,12496085,2021-09-29,0.061399999999999996,642423729,FWONK
"Ruane, Cunniff & Goldfarb L.P.",10149692,2021-09-29,0.0499,521795665,FWONK
Manufacturers Life Insurance Co.,9709103,2021-09-29,0.04769999999999999,499144985,FWONK
Sculptor Capital Lp,8579016,2021-09-29,0.0421,441047212,FWONK
Naya Capital Management Uk Ltd,6842112,2021-09-29,0.0336,351752977,FWONK
"Ashe Capital Management, LP",5851525,2021-09-29,0.0287,300826900,FWONK
