Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3021959,2021-12-30,0.0768,109485574,TR
"Vanguard Group, Inc. (The)",1694229,2021-12-30,0.0431,61381916,TR
"Allspring Global Investments Holdings, LLC",988809,2021-12-30,0.025099999999999997,35824550,TR
Dimensional Fund Advisors LP,734881,2021-12-30,0.0187,26624738,TR
State Street Corporation,585567,2021-12-30,0.0149,21215092,TR
"Renaissance Technologies, LLC",370247,2021-12-30,0.009399999999999999,13414048,TR
"HFR Wealth Management, LLC",355580,2021-12-30,0.009000000000000001,12882663,TR
"ProShares Advisors, LLC",303651,2021-12-30,0.0077,11001275,TR
"Geode Capital Management, LLC",281309,2021-12-30,0.0072,10191825,TR
Bank Of New York Mellon Corporation,244612,2021-12-30,0.0062,8862292,TR
