Holder,Shares,Date Reported,% Out,Value,ABV
Canada Pension Plan Investment Board,59765368,2021-12-30,0.2637,1182756632,WOOF
"Vanguard Group, Inc. (The)",6948313,2021-12-30,0.030699999999999998,137507114,WOOF
"Allspring Global Investments Holdings, LLC",6890332,2021-12-30,0.0304,136359670,WOOF
JP Morgan Chase & Company,4474973,2021-12-30,0.0197,88559715,WOOF
Price (T.Rowe) Associates Inc,4094659,2021-12-30,0.0181,81033301,WOOF
"ClearBridge Investments, LLC",3698852,2021-12-30,0.0163,73200281,WOOF
Blackrock Inc.,3642989,2021-12-30,0.0161,72094752,WOOF
"Franklin Resources, Inc.",3524136,2021-12-30,0.015600000000000001,69742651,WOOF
"Neuberger Berman Group, LLC",3071208,2021-12-30,0.013600000000000001,60779206,WOOF
Artemis Investment Management LLP,2737273,2021-12-30,0.0121,54170632,WOOF
