Holder,Shares,Date Reported,% Out,Value,ABV
"Level Four Advisory Services, LLC",269447,2021-09-29,0.08039999999999999,5052131,HFBL
FJ Capital Management LLC,223000,2021-09-29,0.0665,4181250,HFBL
Stilwell Value LLC,140000,2021-09-29,0.0418,2625000,HFBL
"Oppenheimer & Close, Inc.",63258,2021-09-29,0.0189,1186087,HFBL
"AllianceBernstein, L.P.",47940,2021-09-29,0.0143,898875,HFBL
Seizert Capital Partners LLC,17813,2021-09-29,0.0053,333993,HFBL
Blackrock Inc.,7497,2021-09-29,0.0022,140568,HFBL
"Advisor Group, Inc.",1200,2021-09-29,0.0004,22500,HFBL
Tower Research Capital LLC (TRC),786,2021-09-29,0.0002,14737,HFBL
"Steward Partners Investment Advisory, LLC",600,2021-09-29,0.0002,11250,HFBL
