Holder,Shares,Date Reported,% Out,Value,ABV
"First Eagle Investment Management, LLC",14039584,2021-09-29,0.076,242744407,CCU
Mawer Investment Management Limited,9868159,2021-09-29,0.053399999999999996,170620469,CCU
Mitsubishi UFJ Trust & Banking Corp,1261566,2021-09-29,0.0068000000000000005,21812476,CCU
Acadian Asset Management. LLC,846082,2021-09-29,0.0046,14628757,CCU
Macquarie Group Limited,676481,2021-09-29,0.0037,11696356,CCU
"Discerene Group, LP",598194,2021-09-29,0.0032,10342774,CCU
Goldman Sachs Group Inc,533635,2021-09-29,0.0029,9226549,CCU
Blackrock Inc.,492463,2021-09-29,0.0027,8514685,CCU
"AQR Capital Management, LLC",467024,2021-09-29,0.0025,8074844,CCU
"Centerstone Investors, Llc",425039,2021-09-29,0.0023,7348924,CCU
