Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1384478,2021-09-29,0.0318,19888026,ADAG
SC China Holding Ltd,1343364,2021-09-29,0.0308,19297423,ADAG
"FMR, LLC",1254913,2021-09-29,0.0288,18026825,ADAG
Capital International Investors,1137532,2021-09-29,0.026099999999999998,16340647,ADAG
Artal Group S.A.,1000000,2021-09-29,0.0229,14365000,ADAG
"Matthews International Capital Management, LLC",811600,2021-09-29,0.018600000000000002,11658634,ADAG
Hudson Bay Capital Management Lp,331543,2021-09-29,0.0076,4762615,ADAG
Capital International Ltd /ca/,304876,2021-09-29,0.006999999999999999,4379543,ADAG
Cloudalpha Capital Management Limited/hong Kong,300000,2021-09-29,0.0069,4309500,ADAG
Orbimed Advisors LLC.,275000,2021-09-29,0.0063,3950375,ADAG
