Holder,Shares,Date Reported,% Out,Value,ABV
Lynrock Lake LP,4113827,2021-09-29,0.10980000000000001,18059700,SQNS
Bpifrance SA,3300018,2021-09-29,0.08810000000000001,14487079,SQNS
"AWM Investment Company, Inc.",3202480,2021-09-29,0.0855,14058887,SQNS
Divisar Capital Management LLC,1549038,2021-09-29,0.041299999999999996,6800276,SQNS
North Run Capital LP,1505000,2021-09-29,0.04019999999999999,6606950,SQNS
"Masters Capital Management, LLC",1000000,2021-09-29,0.026699999999999998,4390000,SQNS
"Roubaix Capital, LLC",612542,2021-09-29,0.0163,2689059,SQNS
"Yiheng Capital Management, L.P.",584260,2021-09-29,0.015600000000000001,2564901,SQNS
Mutual of America Capital Management LLC,250719,2021-09-29,0.0067,1100656,SQNS
JP Morgan Chase & Company,218897,2021-09-29,0.0058,960957,SQNS
