Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,50725559,2021-09-29,0.1794,646750877,LXP
"Vanguard Group, Inc. (The)",44165919,2021-09-29,0.1562,563115467,LXP
"FMR, LLC",42780768,2021-09-29,0.15130000000000002,545454792,LXP
State Street Corporation,14318028,2021-09-29,0.0506,182554857,LXP
Macquarie Group Limited,11670849,2021-09-29,0.041299999999999996,148803324,LXP
"Land & Buildings Investment Management, LLC",6778400,2021-09-29,0.024,86424600,LXP
"Long Pond Capital, LP",5369909,2021-09-29,0.019,68466339,LXP
Dimensional Fund Advisors LP,5308229,2021-09-29,0.018799999999999997,67679919,LXP
"Geode Capital Management, LLC",5231178,2021-09-29,0.018500000000000003,66697519,LXP
Northern Trust Corporation,4444576,2021-09-29,0.015700000000000002,56668344,LXP
