Holder,Shares,Date Reported,% Out,Value,ABV
"Parsons Capital Management, Inc.",143251,2021-09-29,0.0044,286502,SBEV
Millennium Management LLC,118780,2021-09-29,0.0036,237560,SBEV
"FNY Investment Advisers, LLC",58873,2021-12-30,0.0018,68763,SBEV
"Verition Fund Management, LLC",50000,2021-09-29,0.0015,100000,SBEV
Oppenheimer & Company Inc.,23366,2021-09-29,0.0007000000000000001,46732,SBEV
"Jane Street Group, LLC",22204,2021-09-29,0.0007000000000000001,44408,SBEV
Northern Trust Corporation,15763,2021-09-29,0.0005,31526,SBEV
"Vanguard Group, Inc. (The)",14290,2021-09-29,0.0004,28580,SBEV
"Berman Capital Advisors, Llc",7833,2021-09-29,0.0002,15666,SBEV
Morgan Stanley,3200,2021-09-29,0.0001,6400,SBEV
