Holder,Shares,Date Reported,% Out,Value,ABV
Fairfax Financial Holdings Ltd,99981389,2021-09-29,0.4036,1518717298,ATCO
Capital Research Global Investors,8121704,2021-09-29,0.032799999999999996,123368683,ATCO
Morgan Stanley,3027299,2021-09-29,0.012199999999999999,45984671,ATCO
"Arrowstreet Capital, Limited Partnership",2381927,2021-09-29,0.0096,36181471,ATCO
Blackrock Inc.,2045424,2021-09-29,0.0083,31069990,ATCO
Bank of Montreal/Can/,1934808,2021-09-29,0.0078000000000000005,29389733,ATCO
Goldman Sachs Group Inc,1475290,2021-09-29,0.006,22409655,ATCO
Dimensional Fund Advisors LP,1268542,2021-09-29,0.0051,19269152,ATCO
Norges Bank Investment Management,1224198,2020-12-30,0.0049,13270306,ATCO
"Punch & Associates Investment Management, Inc.",1117435,2021-09-29,0.0045000000000000005,16973837,ATCO
