Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",10075159,2021-09-29,0.06309999999999999,158381499,PRMW
"Goldman Sachs Group, Inc.",9821487,2021-09-29,0.061500000000000006,154393775,PRMW
JP Morgan Chase & Company,9612817,2021-09-29,0.0602,151113483,PRMW
"Nitorum Capital, L.P.",8569246,2021-09-29,0.0536,134708547,PRMW
"FMR, LLC",8464537,2021-09-29,0.053,133062521,PRMW
Blackrock Inc.,7912175,2021-09-29,0.0495,124379391,PRMW
Praesidium Investment Management Company LLC,7011373,2021-09-29,0.043899999999999995,110218783,PRMW
Standard Investments LLC,6495000,2021-09-29,0.0407,102101400,PRMW
Fuller & Thaler Asset Management Inc.,5235685,2021-09-29,0.032799999999999996,82304968,PRMW
Wells Fargo & Company,4955062,2021-09-29,0.031,77893574,PRMW
