Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,3337073,2021-09-29,0.1311,140724368,NRC
"Neuberger Berman Group, LLC",972065,2021-09-29,0.0382,40991981,NRC
Blackrock Inc.,896008,2021-09-29,0.0352,37784657,NRC
"Vanguard Group, Inc. (The)",873260,2021-09-29,0.034300000000000004,36825374,NRC
"Conestoga Capital Advisors, LLC",654260,2021-09-29,0.025699999999999997,27590144,NRC
Dimensional Fund Advisors LP,642920,2021-09-29,0.0253,27111936,NRC
Atlanta Capital Management Company LLC,608623,2021-09-29,0.0239,25665631,NRC
"Renaissance Technologies, LLC",441384,2021-09-29,0.0173,18613163,NRC
"Ameriprise Financial, Inc.",327111,2021-09-29,0.0129,13794270,NRC
State Street Corporation,279568,2021-09-29,0.011000000000000001,11789382,NRC
