Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,6062381,2021-09-29,0.0926,842125344,BHVN
Capital International Investors,5365065,2021-09-29,0.0819,745261179,BHVN
Blackrock Inc.,4607073,2021-09-29,0.0703,639968510,BHVN
Stifel Financial Corporation,2994345,2021-09-29,0.045700000000000005,415944463,BHVN
Marshall Wace LLP,2718185,2021-09-29,0.0415,377583078,BHVN
Oracle Investment Management Inc,2124055,2021-09-29,0.032400000000000005,295052480,BHVN
Wells Fargo & Company,1777418,2021-09-29,0.0271,246901134,BHVN
State Street Corporation,1484930,2021-09-29,0.0227,206271626,BHVN
JP Morgan Chase & Company,1459739,2021-09-29,0.0223,202772344,BHVN
"Vanguard Group, Inc. (The)",1377981,2021-09-29,0.021,191415340,BHVN
