Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",881874,2021-09-29,0.0304,5489665,QUBT
Sculptor Capital Lp,87800,2021-09-29,0.003,546555,QUBT
State Street Corporation,63100,2021-09-29,0.0022,392797,QUBT
"Geode Capital Management, LLC",48036,2021-09-29,0.0017000000000000001,299024,QUBT
Northern Trust Corporation,37281,2021-09-29,0.0013,232074,QUBT
"Essex Financial Services, Inc.",25000,2021-09-29,0.0009,155625,QUBT
Millennium Management LLC,24564,2021-09-29,0.0008,152910,QUBT
"Susquehanna International Group, LLP",16960,2021-09-29,0.0006,105576,QUBT
Virtu Financial LLC,16251,2021-09-29,0.0006,101162,QUBT
UBS Group AG,12783,2021-09-29,0.0004,79574,QUBT
