Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,2597229,2021-09-29,0.0519,25219093,FSNB
Marshall Wace LLP,2416639,2021-09-29,0.0483,23465564,FSNB
Fir Tree Capital Management LLP,1913000,2021-09-29,0.0383,18575230,FSNB
Linden Advisors LP,1500000,2021-09-29,0.03,14565000,FSNB
Periscope Capital Inc.,1398400,2021-09-29,0.027999999999999997,13578464,FSNB
"Saba Capital Management, L.P.",1200257,2021-09-29,0.024,11654495,FSNB
Hudson Bay Capital Management LP,1162103,2021-09-29,0.0232,11284020,FSNB
Nomura Holdings Inc.,1158902,2021-09-29,0.0232,11252938,FSNB
Beryl Capital Management LLC,1154001,2021-09-29,0.0231,11205349,FSNB
"MMCAP International, Inc. SPC",1000000,2021-09-29,0.02,9710000,FSNB
