Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",916846,2021-09-29,0.029900000000000003,2713864,HNRG
"Verdad Advisers, LP",900000,2021-09-29,0.0294,2664000,HNRG
"Renaissance Technologies, LLC",820694,2021-09-29,0.0268,2429254,HNRG
"Bridgeway Capital Management, Inc.",667300,2021-09-29,0.0218,1975208,HNRG
Yorktown Energy Partners VI LP,604904,2021-09-29,0.019799999999999998,1790515,HNRG
Acadian Asset Management. LLC,536797,2021-09-29,0.0175,1588919,HNRG
"Oakcliff Capital Partners, LP",527140,2021-09-29,0.0172,1560334,HNRG
"Yorktown Energy Partners VII, L.P.",361094,2021-09-29,0.0118,1068838,HNRG
"J. Goldman & Co., L.P.",349459,2021-09-29,0.011399999999999999,1034398,HNRG
"Geode Capital Management, LLC",221960,2021-09-29,0.0073,657001,HNRG
