Holder,Shares,Date Reported,% Out,Value,ABV
Plaisance Capital LLC,3948787,2021-09-29,0.16510000000000002,52558354,PCYO
"Vanguard Group, Inc. (The)",1075736,2021-09-29,0.045,14318046,PCYO
Blackrock Inc.,1028869,2021-09-29,0.043,13694246,PCYO
"Kennedy Capital Management, Inc.",735781,2021-09-29,0.0308,9793245,PCYO
"Stadium Capital Management, LLC",711465,2021-09-29,0.0297,9469599,PCYO
"Loomis Sayles & Company, LP",550681,2021-09-29,0.023,7329564,PCYO
Heartland Advisors Inc.,500000,2021-09-29,0.0209,6655000,PCYO
"Geode Capital Management, LLC",390020,2021-09-29,0.0163,5191166,PCYO
State Street Corporation,378645,2021-09-29,0.0158,5039764,PCYO
Bard Associates Inc.,354823,2021-09-29,0.0148,4722694,PCYO
