Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,12474516,2021-12-30,0.0705,56135322,ORC
"Vanguard Group, Inc. (The)",6777018,2021-12-30,0.0383,30496581,ORC
"Geode Capital Management, LLC",2613636,2021-12-30,0.0148,11761362,ORC
"Mirae Asset Global Investments Co., Ltd.",2532785,2021-12-30,0.0143,11397532,ORC
State Street Corporation,2161570,2021-12-30,0.012199999999999999,9727065,ORC
Van Eck Associates Corporation,1391220,2021-12-30,0.0079,6260490,ORC
Northern Trust Corporation,1252953,2021-12-30,0.0070999999999999995,5638288,ORC
Morgan Stanley,837867,2021-12-30,0.004699999999999999,3770401,ORC
JP Morgan Chase & Company,638538,2021-12-30,0.0036,2873421,ORC
Goldman Sachs Group Inc,531597,2021-12-30,0.003,2392186,ORC
