Holder,Shares,Date Reported,% Out,Value,ABV
"1607 Capital Partners, LLC",500191,2021-09-29,0.10310000000000001,6162353,IRL
CSS LLC,129593,2021-09-29,0.026699999999999998,1596585,IRL
"Shaker Financial Services, LLC",122602,2021-09-29,0.0253,1510456,IRL
"Saba Capital Management, L.P.",111189,2021-09-29,0.0229,1369848,IRL
"Bulldog Investors, LLC",93129,2021-09-29,0.0192,1147349,IRL
Matisse Capital,89150,2021-09-29,0.0184,1098328,IRL
Hudson Portfolio Management Llc,76811,2021-09-29,0.0158,946311,IRL
Peapack Gladstone Financial Corp.,59007,2021-09-29,0.012199999999999999,726966,IRL
"Raymond James & Associates, Inc.",47852,2021-09-29,0.009899999999999999,589536,IRL
Ionic Capital Management LLC,47422,2021-09-29,0.0098,584239,IRL
