Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10077709,2021-09-29,0.1447,522831542,ABCB
"Vanguard Group, Inc. (The)",7338219,2021-09-29,0.1054,380706801,ABCB
"Wellington Management Group, LLP",4825887,2021-09-29,0.0693,250367017,ABCB
State Street Corporation,3647607,2021-09-29,0.0524,189237851,ABCB
Dimensional Fund Advisors LP,2998560,2021-12-30,0.0431,148968460,ABCB
Janus Henderson Group PLC,1932001,2021-09-29,0.0277,100232211,ABCB
"American Century Companies, Inc.",1759755,2021-12-30,0.0253,87424628,ABCB
"Principal Financial Group, Inc.",1750040,2021-09-29,0.025099999999999997,90792075,ABCB
Goldman Sachs Group Inc,1729523,2021-09-29,0.0248,89727653,ABCB
"GW&K Investment Management, LLC",1360124,2021-09-29,0.0195,70563233,ABCB
