Holder,Shares,Date Reported,% Out,Value,ABV
"Fiduciary Management, Inc.",1607500,2021-09-29,0.0158,58111125,TIGO
"Cove Street Capital, LLC",746750,2021-09-29,0.0073,26995012,TIGO
Gamco Investors Inc,599297,2021-09-29,0.0059,21664586,TIGO
"FMR, LLC",197741,2021-09-29,0.0019,7148337,TIGO
"Renaissance Technologies, LLC",180047,2021-09-29,0.0018,6508699,TIGO
Parkwood LLC,161211,2021-09-29,0.0016,5827777,TIGO
"Geode Capital Management, LLC",89293,2021-09-29,0.0009,3227941,TIGO
MAI Capital Management,85021,2021-09-29,0.0008,3073509,TIGO
Rockefeller Capital Management L.P.,56655,2021-09-29,0.0006,2048078,TIGO
Davenport & Company LLC/Va,52340,2021-09-29,0.0005,1892091,TIGO
