Holder,Shares,Date Reported,% Out,Value,ABV
Norges Bank Investment Management,171136814,2020-12-30,0.0443,2418163181,UBS
UBS Group AG,141303573,2021-09-29,0.0366,2252378953,UBS
Massachusetts Financial Services Co.,131257295,2021-09-29,0.034,2092241282,UBS
"Vanguard Group, Inc. (The)",107418448,2021-09-29,0.0278,1712250061,UBS
Credit Suisse AG,101230141,2021-09-29,0.0262,1613608447,UBS
Dodge & Cox Inc,100194242,2021-09-29,0.026000000000000002,1597096217,UBS
Capital International Investors,46117676,2021-09-29,0.012,735115755,UBS
"Wellington Management Group, LLP",44809555,2021-09-29,0.0116,714264306,UBS
Zurcher Kantonalbank (Zurich Cantonalbank),42675990,2021-09-29,0.0111,680255280,UBS
Pictet Asset Management SA,28768441,2021-09-29,0.0075,458568949,UBS
