Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",3033603,2021-09-29,0.0875,9919881,CNCE
Perceptive Advisors Llc,2150641,2021-09-29,0.062,7032596,CNCE
Ingalls & Snyder,1752904,2021-09-29,0.0506,5731996,CNCE
"Vanguard Group, Inc. (The)",1237960,2021-09-29,0.035699999999999996,4048129,CNCE
Millennium Management LLC,1127630,2021-09-29,0.0325,3687350,CNCE
Bank of America Corporation,999254,2021-09-29,0.0288,3267560,CNCE
"Renaissance Technologies, LLC",747400,2021-09-29,0.0216,2443998,CNCE
Dimensional Fund Advisors LP,743373,2021-09-29,0.021400000000000002,2430829,CNCE
Blackrock Inc.,719973,2021-09-29,0.0208,2354311,CNCE
Acadian Asset Management. LLC,700340,2021-09-29,0.0202,2290111,CNCE
